TESTNUMBER,WO,TESTSN,OPERATION,PN,EQUPMENT,FIXTUREID,TESTRESULT,TESTOP,TESTDATE,TESTREASON,TEST_STATUS,CHNumber,CH_Pass_Fail,FailureCodeID,Power(dBm),Bias_Setpoint,Tops_Setpoint,RxP1,DD_RxP1,dRxP1,Rxp_Offset,Rxp_Slope,DDMI_TxP,dTxP,Txp_Offset,Txp_Slope,Tops_off,I2C_Vcc,DDMI_Vcc,dVcc(%),Vcc_Offset,Vcc_Slope,DDMI_Temp,Tx_Disable(dBm),Tops_Mid,TXP_MPDOut_4.5dB,TXP_MPDOut_3.5dB,TXP_MPDOut_3dB,TXP_MPDOut_2.5dB,Outer_OMA(dB),Outer_ER(dB),TDECQ(dB),OMA_TDECQ(dB),RLM,Ceq(dB),TDECQ_Ceq(dB),Rise_Time(ps),Fall_Time(ps),DDMI_Bias(mA),WL(nm),error_WL(nm),ndB_Width(nm),SMSR(dB),LOS_A,LOS_D,LOS_Hys,Tops_room,Case_Temp,dTemp,Tempoffset,ICC(mA),HP_CP(W),Location,Port_SN,AOIBert_SN,Overshoot,Undershoot,TDECQ_4.8E-6,Vbias,Tap2,Tap3,Low_Eye,Sen_MSB,OMA_Sen_MSB,Sen_LSB,OMA_Sen_LSB,LD_Temp,Mode_hopping2,DSP_VCC2.6,DSP_VCC1.8,DSP_VCC0.9,DSP_VCC0.7,LD_Temp_Cal,DSP_Temp,DSP_Temp_Cal,NTC_Temp,Up_Eye,MSB_BER,LSB_BER,Level0,Level1,Level2,Level3,Mode_hopping,Sen,OMA_Sen,RSSI
A2026022411464796334,240016222,P174253301801,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW82798,2026/2/24 11:46,0,0,8_RT,Fail,RLM ACH8 0.945.,1.52,428,744,-6,-5.61,-0.39,-56.05,14.67,1.93,-0.41,-237.85,35.15,0.84,3.28,3.28,0,983.49,23.65,39.15,-28.27,,,,,,1.59,4.87,1.11,0.48,0.945,0.51,0.6,9.56,9.85,182,1310.43,-0.57,0.17,43.52,-13.9,-11.9,2,0,38.4,-0.75,-6.99,3615,11.86,B Slot5 Port1,B20250625005,01B,9.84,8.7,2.46,5,-95,780,1065,-9.64,-9.69,-9.54,-9.59,37.11,0,2.3944,1.7411,0.9463,0.641,38.76,51,46.04,40.48,2005,2.00E-06,2.00E-06,666.83,1154.22,1645.5,2155.4,,,,
A2026022316343987552,240016222,P174253301812,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 16:34,0,0,1_RT,Pass,0,2.29,391,900,-6,-6.12,0.12,-58.97,14.71,1.93,0.36,8.34,35.35,1.61,3.29,3.28,0.01,294.24,24.29,37.31,-35.32,,,,,,2.5,5.07,1.46,1.04,0.95,0.66,0.8,8.97,9.41,198,1310.56,-0.44,0.17,51.86,-13.3,-11.3,2,0,38.12,0.81,-7.52,3541.25,11.65,A Slot6 Port1,A20250625006,01A,8.61,7.14,3.35,5,-95,780,1060,-9.31,-9.37,-9.28,-9.34,35.72,0,2.409,1.7546,0.9426,0.6398,37.35,49,44.25,39.33,2000,2.00E-06,2.00E-06,766.48,1340.92,1932.71,2525.63,,,,
A2026022316343987552,240016222,P174253301812,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 16:34,0,0,2_RT,Pass,0,1.96,391,777,-6,-6.45,0.45,-70.36,14.08,1.98,-0.02,-627.83,38.81,1.37,3.29,3.28,0.01,294.24,24.29,37.31,-29.51,,,,,,2.31,5.27,1.08,1.23,0.972,0.44,0.64,9.26,9.41,198,1310.55,-0.45,0.17,51.85,-12.9,-10.9,2,0,38.12,0.81,-7.52,3541.25,11.65,A Slot6 Port1,A20250625006,01A,8.98,8.26,2.29,5,-95,780,1080,-9.03,-9.09,-8.74,-8.79,35.72,0,2.409,1.7546,0.9426,0.6398,37.35,49,44.25,39.33,2020,2.00E-06,2.00E-06,716.28,1304.72,1914.88,2526.2,,,,
A2026022316343987552,240016222,P174253301812,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 16:34,0,0,3_RT,Pass,0,2.52,391,815,-6,-6.56,0.56,-47.37,14.55,2.26,0.26,89.79,39.68,1.95,3.29,3.28,0.01,294.24,24.29,37.31,-27.38,,,,,,2.86,5.26,1.53,1.33,0.975,0.6,0.93,8.97,9.41,198,1310.53,-0.47,0.17,51.79,-13.1,-11.1,2,0,38.12,0.81,-7.52,3541.25,11.65,A Slot6 Port1,A20250625006,01A,9.23,8.05,2.56,5,-95,780,1080,-8.84,-8.89,-8.73,-8.78,35.72,0,2.409,1.7546,0.9426,0.6398,37.35,49,44.25,39.33,2020,2.00E-06,2.00E-06,815.99,1471.29,2146.33,2827.4,,,,
A2026022316343987552,240016222,P174253301812,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 16:34,0,0,4_RT,Pass,0,2.05,391,836,-6,-5.65,-0.35,-56.13,14.47,2.33,-0.28,16.19,41.2,1.87,3.29,3.28,0.01,294.24,24.29,37.31,-31.61,,,,,,2.19,4.97,1.5,0.69,0.978,0.36,1.14,8.82,9.41,199,1310.51,-0.49,0.17,51.8,-13.9,-11.9,2,0,38.12,0.81,-7.52,3541.25,11.65,A Slot6 Port1,A20250625006,01A,9.64,8.88,2.53,5,-95,780,1075,-9.68,-9.74,-9.48,-9.53,35.72,0,2.409,1.7546,0.9426,0.6398,37.35,49,44.25,39.33,2015,2.00E-06,2.00E-06,749.38,1308.69,1881.04,2461.82,,,,
A2026022316343987552,240016222,P174253301812,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 16:34,0,0,5_RT,Pass,0,0.92,369,853,-6,-5.81,-0.19,-80.17,15.21,1.08,-0.16,-260.55,43.22,2,3.29,3.28,0.01,294.24,24.29,37.31,-20.16,,,,,,1.19,5.15,1.44,-0.25,0.983,0.64,0.8,9.85,9.56,159,1310.1,-0.9,0.17,54.61,-13.5,-11.7,1.8,0,38.12,0.81,-7.52,3541.25,11.65,A Slot6 Port1,A20250625006,01A,9.17,7.81,2.38,5,-95,780,1065,-9.67,-9.72,-9.49,-9.55,35.57,0,2.409,1.7546,0.9426,0.6398,37.2,49,44.25,39.33,2005,2.00E-06,2.00E-06,547.99,969.48,1410.13,1852.56,,,,
A2026022316343987552,240016222,P174253301812,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 16:34,0,0,6_RT,Pass,0,0.75,369,772,-6,-5.75,-0.25,-94.01,14.59,1.53,-0.78,214.32,46.83,2.52,3.29,3.28,0.01,294.24,24.29,37.31,-24.45,,,,,,0.96,5.07,1.12,-0.16,0.977,0.41,0.71,8.82,9.12,159,1310.09,-0.91,0.17,54.55,-13.3,-11.7,1.6,0,38.12,0.81,-7.52,3541.25,11.65,A Slot6 Port1,A20250625006,01A,9.68,7.65,2.28,5,-95,780,1075,-9.73,-9.78,-9.6,-9.65,35.57,0,2.409,1.7546,0.9426,0.6398,37.2,49,44.25,39.33,2015,2.00E-06,2.00E-06,560.88,989.74,1435.62,1880.11,,,,
A2026022316343987552,240016222,P174253301812,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 16:34,0,0,7_RT,Pass,0,1.31,369,802,-6,-5.98,-0.02,-47.56,14.35,1.59,-0.28,170.23,43.44,1.85,3.29,3.28,0.01,294.24,24.29,37.31,-19.98,,,,,,1.5,5.04,1.47,0.03,0.989,0.64,0.83,9.85,9.41,159,1310.08,-0.92,0.17,54.64,-13.5,-11.5,2,0,38.12,0.81,-7.52,3541.25,11.65,A Slot6 Port1,A20250625006,01A,8.41,7.59,2.6,5,-95,780,1060,-9,-9.05,-9.03,-9.09,35.57,0,2.409,1.7546,0.9426,0.6398,37.2,49,44.25,39.33,2000,2.00E-06,2.00E-06,597.21,1043.83,1504.17,1967.89,,,,
A2026022316343987552,240016222,P174253301812,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 16:34,0,0,8_RT,Pass,0,1.49,369,842,-6,-5.95,-0.05,-59.09,14.12,1.76,-0.27,-201.68,46.38,1.47,3.29,3.28,0.01,294.24,24.29,37.31,-20.03,,,,,,1.53,4.82,1.07,0.46,0.992,0.42,0.65,8.82,9.26,159,1310.07,-0.93,0.17,54.52,-13.7,-11.5,2.2,0,38.12,0.81,-7.52,3541.25,11.65,A Slot6 Port1,A20250625006,01A,9.7,8.32,2.27,5,-95,780,1060,-9.51,-9.57,-9.49,-9.54,35.57,0,2.409,1.7546,0.9426,0.6398,37.2,49,44.25,39.33,2000,2.00E-06,2.00E-06,658.62,1127.08,1602.87,2085.03,,,,
A2026022318592928123,240016222,P174253301851,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 18:59,0,0,1_RT,Pass,0,1.36,341,660,-6,-5.14,-0.86,-68.02,15.26,1.33,0.03,1195.82,42.89,2.31,3.32,3.3,0.02,966.5,23.69,38.45,-21.89,,,,,,1.4,4.83,1.17,0.23,0.988,0.38,0.79,9.85,9.41,178,1309.7,-1.3,0.16,55.7,-14.3,-12.3,2,0,38.43,-0.02,-6.68,3592.5,11.91,A Slot4 Port1,A20250625004,01A,9.14,8.18,2.32,5,-95,780,1100,-10.19,-10.24,-10.01,-10.06,35.75,0,2.398,1.7473,0.9365,0.6435,37.35,49,44.25,39.59,2040,2.00E-06,2.00E-06,649.27,1115.1,1587.9,2055.41,,,,
A2026022318592928123,240016222,P174253301851,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 18:59,0,0,2_RT,Pass,0,1.73,341,647,-6,-6.04,0.04,-64.64,13.65,0.89,0.84,769.92,36.6,1.27,3.32,3.3,0.02,966.5,23.69,38.45,-20.56,,,,,,2,5.15,1.13,0.87,0.987,0.26,0.87,8.82,10,178,1309.7,-1.3,0.18,55.7,-13.5,-11.3,2.2,0,38.43,-0.02,-6.68,3592.5,11.91,A Slot4 Port1,A20250625004,01A,9.66,7.76,2.24,5,-95,780,1110,-9.6,-9.65,-9.17,-9.23,35.75,0,2.398,1.7473,0.9365,0.6435,37.35,49,44.25,39.59,2050,2.00E-06,2.00E-06,704.17,1268.77,1841.53,2409.23,,,,
A2026022318592928123,240016222,P174253301851,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 18:59,0,0,3_RT,Pass,0,0.96,341,564,-6,-5.57,-0.43,-52.89,15.04,1.19,-0.23,165.92,47.23,1.14,3.32,3.3,0.02,966.5,23.69,38.45,-20.91,,,,,,1.33,5.3,1.41,-0.08,0.996,0.42,0.99,8.38,10.29,178,1309.72,-1.28,0.17,55.62,-13.9,-11.9,2,0,38.43,-0.02,-6.68,3592.5,11.91,A Slot4 Port1,A20250625004,01A,10.25,8.59,2.5,5,-95,780,1110,-9.8,-9.86,-9.6,-9.65,35.75,0,2.398,1.7473,0.9365,0.6435,37.35,49,44.25,39.59,2050,2.00E-06,2.00E-06,556.03,1027.45,1500.71,1971.71,,,,
A2026022318592928123,240016222,P174253301851,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 18:59,0,0,4_RT,Pass,0,1.04,341,600,-6,-5.67,-0.33,-38.51,14.63,0.96,0.08,-35.24,43.42,2.2,3.32,3.3,0.02,966.5,23.69,38.45,-19.91,,,,,,1.34,5.2,1.2,0.14,0.99,0.16,1.04,8.82,10.29,178,1309.72,-1.28,0.17,55.71,-13.9,-11.7,2.2,0,38.43,-0.02,-6.68,3592.5,11.91,A Slot4 Port1,A20250625004,01A,9.58,8.03,2.59,5,-95,780,1110,-10,-10.05,-9.68,-9.74,35.75,0,2.398,1.7473,0.9365,0.6435,37.35,49,44.25,39.59,2050,2.00E-06,2.00E-06,567.6,1031.1,1498.62,1965.45,,,,
A2026022318592928123,240016222,P174253301851,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 18:59,0,0,5_RT,Pass,0,1.91,350,969,-6,-5.7,-0.3,-55.88,15.08,1.65,0.26,-323.92,38.02,2.59,3.32,3.3,0.02,966.5,23.69,38.45,-25.32,,,,,,2.03,4.93,1.35,0.68,0.98,0.43,0.92,9.12,8.82,202,1309.89,-1.11,0.17,55.27,-13.7,-11.7,2,0,38.43,-0.02,-6.68,3592.5,11.91,A Slot4 Port1,A20250625004,01A,9.54,8.26,2.73,5,-95,780,1090,-9.91,-9.97,-9.59,-9.65,35.77,0,2.398,1.7473,0.9365,0.6435,37.4,49,44.25,39.59,2030,2.00E-06,2.00E-06,718.06,1253.14,1800.35,2339.06,,,,
A2026022318592928123,240016222,P174253301851,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 18:59,0,0,6_RT,Pass,0,1.52,350,826,-6,-5.74,-0.26,-50.4,14.39,1.65,-0.13,155.2,38.19,1.17,3.32,3.3,0.02,966.5,23.69,38.45,-22.87,,,,,,1.67,4.98,1.09,0.58,0.99,0.28,0.81,8.68,8.82,202,1309.89,-1.11,0.17,55.25,-13.9,-11.7,2.2,0,38.43,-0.02,-6.68,3592.5,11.91,A Slot4 Port1,A20250625004,01A,9.31,8.02,2.43,5,-95,780,1100,-9.75,-9.81,-9.45,-9.5,35.77,0,2.398,1.7473,0.9365,0.6435,37.4,49,44.25,39.59,2040,2.00E-06,2.00E-06,682.14,1200.26,1725.7,2249.04,,,,
A2026022318592928123,240016222,P174253301851,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 18:59,0,0,7_RT,Pass,0,1.69,350,941,-6,-5.38,-0.62,-49.38,15.66,2.33,-0.64,-296.98,39.76,1.86,3.32,3.3,0.02,966.5,23.69,38.45,-24.66,,,,,,1.74,4.84,1.27,0.47,1,0.4,0.87,9.12,10.59,202,1309.89,-1.11,0.17,55.05,-14.1,-12.1,2,0,38.43,-0.02,-6.68,3592.5,11.91,A Slot4 Port1,A20250625004,01A,8.93,7.92,2.5,5,-95,780,1090,-9.55,-9.61,-9.54,-9.59,35.77,0,2.398,1.7473,0.9365,0.6435,37.4,49,44.25,39.59,2030,2.00E-06,2.00E-06,665.24,1150.05,1638.51,2125.06,,,,
A2026022318592928123,240016222,P174253301851,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Pass,TW83406,2026/2/23 18:59,0,0,8_RT,Pass,0,1.75,350,868,-6,-5.45,-0.55,-40.49,15.3,1.61,0.14,-378,38.21,2.65,3.32,3.3,0.02,966.5,23.69,38.45,-25.13,,,,,,1.92,5.01,1.04,0.88,0.985,0.31,0.73,9.12,9.85,202,1309.9,-1.1,0.17,55.18,-14.1,-12.1,2,0,38.43,-0.02,-6.68,3592.5,11.91,A Slot4 Port1,A20250625004,01A,9.61,8.35,2.11,5,-95,780,1105,-9.73,-9.79,-9.57,-9.63,35.77,0,2.398,1.7473,0.9365,0.6435,37.4,49,44.25,39.59,2045,2.00E-06,2.00E-06,688.34,1216.5,1755.88,2283.71,,,,
A2026022320185865457,240016222,P174253301876,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83887,2026/2/23 20:18,0,0,1_RT,Fail,dTemp ACH1 5.91.,2.52,300,862,-6,-6.02,0.02,-68.11,15.48,2.74,-0.22,-557.56,81.92,2.56,3.3,3.3,0,373.91,24.23,30.45,-28.84,,,,,,2.42,4.64,1.41,1.01,0.974,0.5,0.91,9.12,8.97,177,1310.39,-0.61,0.16,51.49,-13.3,-11.3,2,0,36.36,5.91,-13.66,3526.25,11.65,A Slot7 Port1,A20250625007,01A,7.98,7.55,2.59,5,-95,780,1060,-9.17,-9.22,-9.08,-9.14,35.03,0,2.4151,1.7509,0.9402,0.6374,36.62,48,43.36,38.72,2000,2.00E-06,2.00E-06,890.81,1481.83,2085.46,2686.81,,,,
A2026022320185865457,240016222,P174253301876,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83887,2026/2/23 20:18,0,0,2_RT,Fail,dTemp ACH2 5.91.,2.64,300,940,-6,-7.17,1.17,-82.68,14.83,2.1,0.54,-251.96,66.64,1.82,3.3,3.3,0,373.91,24.23,30.45,-24.89,,,,,,2.48,4.56,1.31,1.17,0.989,0.33,0.98,9.71,8.82,177,1310.4,-0.6,0.16,51.53,-12.3,-10.3,2,0,36.36,5.91,-13.66,3526.25,11.65,A Slot7 Port1,A20250625007,01A,9.47,9.23,2.11,5,-95,780,1060,-7.98,-8.04,-7.51,-7.56,35.03,0,2.4151,1.7509,0.9402,0.6374,36.62,48,43.36,38.72,2000,2.00E-06,2.00E-06,949.68,1582.44,2224.86,2858.24,,,,
A2026022320185865457,240016222,P174253301876,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83887,2026/2/23 20:18,0,0,3_RT,Fail,dTemp ACH3 5.91.,2.93,300,925,-6,-6.46,0.46,-74.19,15.35,2.59,0.34,114.53,68.04,0.99,3.3,3.3,0,373.91,24.23,30.45,-24.42,,,,,,2.77,4.57,1.55,1.22,0.988,0.46,1.09,9.85,10,177,1310.42,-0.58,0.16,51.46,-13.1,-11.1,2,0,36.36,5.91,-13.66,3526.25,11.65,A Slot7 Port1,A20250625007,01A,9.54,9.13,2.32,5,-95,780,1060,-8.71,-8.76,-8.4,-8.45,35.03,0,2.4151,1.7509,0.9402,0.6374,36.62,48,43.36,38.72,2000,2.00E-06,2.00E-06,1009.48,1679.6,2351.72,3017.06,,,,
A2026022320185865457,240016222,P174253301876,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83887,2026/2/23 20:18,0,0,4_RT,Fail,dTemp ACH4 5.91.,2.18,300,862,-6,-6.56,0.56,-58.97,14.71,2.09,0.09,-872,69.92,1.64,3.3,3.3,0,373.91,24.23,30.45,-22.42,,,,,,2.06,4.62,1.24,0.82,0.991,0.26,0.98,9.12,8.97,177,1310.43,-0.57,0.16,51.51,-12.9,-10.9,2,0,36.36,5.91,-13.66,3526.25,11.65,A Slot7 Port1,A20250625007,01A,9.89,9.03,2.19,5,-95,780,1060,-8.77,-8.82,-8.56,-8.61,35.03,0,2.4151,1.7509,0.9402,0.6374,36.62,48,43.36,38.72,2000,2.00E-06,2.00E-06,811.26,1364.5,1915.39,2463.92,,,,
A2026022320185865457,240016222,P174253301876,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83887,2026/2/23 20:18,0,0,5_RT,Fail,dTemp ACH5 5.91.,2.66,319,870,-6,-6.37,0.37,-64.79,14.39,3.12,-0.46,-423.6,83.07,1.88,3.3,3.3,0,373.91,24.23,30.45,-30.63,,,,,,2.49,4.55,1.49,1,0.982,0.54,0.95,9.56,10.15,178,1310.32,-0.68,0.16,55.32,-13.1,-11.1,2,0,36.36,5.91,-13.66,3526.25,11.65,A Slot7 Port1,A20250625007,01A,9.16,9.02,3.02,5,-95,780,1060,-9.14,-9.2,-8.89,-8.95,35.1,0,2.4151,1.7509,0.9402,0.6374,36.72,48,43.36,38.72,2000,2.00E-06,2.00E-06,923.67,1525.95,2141.36,2746.92,,,,
A2026022320185865457,240016222,P174253301876,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83887,2026/2/23 20:18,0,0,6_RT,Fail,dTemp ACH6 5.91.,2.26,319,891,-6,-6.23,0.23,-48.64,13.27,2.9,-0.64,-652.94,78.38,1.43,3.3,3.3,0,373.91,24.23,30.45,-31.41,,,,,,2.06,4.52,1.17,0.89,0.986,0.34,0.83,8.82,8.82,178,1310.33,-0.67,0.16,55.22,-13.1,-11.1,2,0,36.36,5.91,-13.66,3526.25,11.65,A Slot7 Port1,A20250625007,01A,9.18,8.06,2.2,5,-95,780,1060,-9.81,-9.87,-9.58,-9.63,35.1,0,2.4151,1.7509,0.9402,0.6374,36.72,48,43.36,38.72,2000,2.00E-06,2.00E-06,867.44,1431.29,2003.61,2571.02,,,,
A2026022320185865457,240016222,P174253301876,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83887,2026/2/23 20:18,0,0,7_RT,Fail,dTemp ACH7 5.91.,2.29,319,843,-6,-6.17,0.17,-82.11,14.43,3.01,-0.72,-365.86,79.47,1.85,3.3,3.3,0,373.91,24.23,30.45,-25.45,,,,,,2.08,4.5,1.21,0.87,0.986,0.46,0.75,9.26,9.26,178,1310.34,-0.66,0.16,55.15,-13.1,-11.3,1.8,0,36.36,5.91,-13.66,3526.25,11.65,A Slot7 Port1,A20250625007,01A,8.61,7.84,2.69,5,-95,780,1060,-9.08,-9.14,-9.07,-9.13,35.1,0,2.4151,1.7509,0.9402,0.6374,36.72,48,43.36,38.72,2000,2.00E-06,2.00E-06,819.66,1344.05,1873.73,2404.13,,,,
A2026022320185865457,240016222,P174253301876,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83887,2026/2/23 20:18,0,0,8_RT,Fail,dTemp ACH8 5.91.,2.08,319,887,-6,-6.01,0.01,-76.66,14.75,2.11,-0.03,-842.2,72.8,1.15,3.3,3.3,0,373.91,24.23,30.45,-29.56,,,,,,1.81,4.43,0.91,0.9,0.995,0.34,0.57,8.82,9.56,178,1310.34,-0.66,0.16,55.16,-13.5,-11.5,2,0,36.36,5.91,-13.66,3526.25,11.65,A Slot7 Port1,A20250625007,01A,9.74,8.45,1.9,5,-95,780,1060,-9.35,-9.41,-9.25,-9.31,35.1,0,2.4151,1.7509,0.9402,0.6374,36.72,48,43.36,38.72,2000,2.00E-06,2.00E-06,826.66,1353.2,1878.06,2405.76,,,,
A2026022313523442292,240016222,P174253301897,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83869,2026/2/23 13:52,0,0,1_RT,Pass,0,2.17,334,801,-6,-5.12,-0.88,-52.63,15.48,1.96,0.21,10.92,55,1.68,3.28,3.28,0,84.51,24.35,36.54,-24.16,,,,,,2.05,4.62,1.29,0.76,0.962,0.55,0.74,9.26,9.71,205,1310.16,-0.84,0.16,56.13,-14.1,-12.3,1.8,0,35.79,-0.74,-7.3,3561.25,11.67,A Slot4 Port1,A20250625004,01A,8.78,8.53,2.49,5,-95,780,1060,-10,-10.06,-9.96,-10.02,34.75,0,2.4042,1.7399,0.9341,0.641,36.32,48,43.36,38.48,2000,2.00E-06,2.00E-06,797.09,1324.79,1863.37,2410.36,,,,
A2026022313523442292,240016222,P174253301897,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83869,2026/2/23 13:52,0,0,2_RT,Pass,0,2.19,334,803,-6,-5.63,-0.37,-83.59,15.48,1.53,0.66,511.82,47.08,0.93,3.28,3.28,0,84.51,24.35,36.54,-28.09,,,,,,2.27,4.88,1.03,1.24,0.956,0.37,0.66,9.12,9.12,205,1310.17,-0.83,0.17,55.99,-13.7,-11.7,2,0,35.79,-0.74,-7.3,3561.25,11.67,A Slot4 Port1,A20250625004,01A,9.07,8.27,2.53,5,-95,780,1080,-9.35,-9.41,-9.04,-9.09,34.75,0,2.4042,1.7399,0.9341,0.641,36.32,48,43.36,38.48,2020,2.00E-06,2.00E-06,805.99,1393.54,1997.15,2598.13,,,,
A2026022313523442292,240016222,P174253301897,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83869,2026/2/23 13:52,0,0,3_RT,Pass,0,1.77,334,714,-6,-5.63,-0.37,-49.74,15.21,1.97,-0.2,445.28,53.99,1.65,3.28,3.28,0,84.51,24.35,36.54,-27.71,,,,,,1.84,4.86,1.23,0.61,0.962,0.5,0.73,9.41,10,205,1310.17,-0.83,0.17,56.06,-13.9,-11.9,2,0,35.79,-0.74,-7.3,3561.25,11.67,A Slot4 Port1,A20250625004,01A,9.43,8.43,2.21,5,-95,780,1075,-9.45,-9.5,-9.36,-9.41,34.75,0,2.4042,1.7399,0.9341,0.641,36.32,48,43.36,38.48,2015,2.00E-06,2.00E-06,672.22,1161.79,1661.25,2158.29,,,,
A2026022313523442292,240016222,P174253301897,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83869,2026/2/23 13:52,0,0,4_RT,Pass,0,1.57,334,719,-6,-5.75,-0.25,-47.37,14.55,2,-0.43,164.47,55.83,0.69,3.28,3.28,0,84.51,24.35,36.54,-26.61,,,,,,1.66,4.89,1.22,0.44,0.961,0.37,0.85,9.12,9.56,205,1310.18,-0.82,0.17,56.11,-13.7,-11.7,2,0,35.79,-0.74,-7.3,3561.25,11.67,A Slot4 Port1,A20250625004,01A,9.5,8.69,2.34,5,-95,780,1080,-9.77,-9.82,-9.55,-9.6,34.75,0,2.4042,1.7399,0.9341,0.641,36.32,48,43.36,38.48,2020,2.00E-06,2.00E-06,668.73,1168.09,1665.4,2175.82,,,,
A2026022313523442292,240016222,P174253301897,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83869,2026/2/23 13:52,0,0,5_RT,Pass,0,1.59,430,733,-6,-5.62,-0.38,-55.79,15.3,1.82,-0.23,159.34,58.36,2.09,3.28,3.28,0,84.51,24.35,36.54,-33.81,,,,,,1.57,4.75,1.39,0.18,0.968,0.5,0.89,9.71,9.56,189,1310.25,-0.75,0.17,55.72,-13.9,-11.9,2,0,35.79,-0.74,-7.3,3561.25,11.67,A Slot4 Port1,A20250625004,01A,8.94,7.65,3.12,5,-95,780,1070,-9.85,-9.9,-9.62,-9.67,34.54,0,2.4042,1.7399,0.9341,0.641,36.17,48,43.36,38.48,2010,2.00E-06,2.00E-06,692.44,1169.91,1659.28,2148.77,,,,
A2026022313523442292,240016222,P174253301897,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83869,2026/2/23 13:52,0,0,6_RT,Pass,0,1.88,430,861,-6,-5.37,-0.63,-20.5,14.79,2.29,-0.41,-481.2,56.89,0.8,3.28,3.28,0,84.51,24.35,36.54,-27.02,,,,,,1.67,4.5,1.22,0.45,0.964,0.34,0.88,8.97,9.26,189,1310.25,-0.75,0.16,55.79,-14.3,-12.1,2.2,0,35.79,-0.74,-7.3,3561.25,11.67,A Slot4 Port1,A20250625004,01A,9.5,7.8,2.95,5,-95,780,1060,-9.84,-9.89,-9.68,-9.74,34.54,0,2.4042,1.7399,0.9341,0.641,36.17,48,43.36,38.48,2000,2.00E-06,2.00E-06,814.87,1333.12,1858.82,2389.58,,,,
A2026022313523442292,240016222,P174253301897,TP2+TP3 RT TEST,4.00454E+11,T157100002125,T157100002125,Fail,TW83869,2026/2/23 13:52,0,0,7_RT,Pass,0,1.61,430,977,-6,-5.4,-0.6,-49.57,15.43,2.37,-0.76,-128.76,44.39,1.88,3.28,3.28,0,84.51,24.35,36.54,-30.29,,,,,,1.5,4.63,1.53,-0.03,0.954,0.55,0.98,8.68,10.74,189,1310.27,-0.73,0.16,55.77,-14.1,-11.9,2.2,0,35.79,-0.74,-7.3,3561.25,11.67,A Slot4 Port1,A20250625004,01A,9.1,8.34,3.79,5,-95,780,1065,-9.48,-9.54,-9.58,-9.63,34.54,0,2.4042,1.7399,0.9341,0.641,36.17,48,43.36,38.48,2005,2.00E-06,2.00E-06,732.39,1224.36,1718.7,2218.82,,,,
