TESTNUMBER,WO,TESTSN,OPERATION,PN,EQUPMENT,FIXTUREID,TESTRESULT,TESTOP,TESTDATE,TESTREASON,TEST_STATUS,CHNumber,CH_Pass_Fail,FailureCodeID,Power(dBm),Bias_Setpoint,Tops_Setpoint,RxP1,DD_RxP1,dRxP1,Rxp_Offset,Rxp_Slope,DDMI_TxP,dTxP,Txp_Offset,Txp_Slope,Tops_off,I2C_Vcc,DDMI_Vcc,dVcc(%),Vcc_Offset,Vcc_Slope,DDMI_Temp,Tx_Disable(dBm),Tops_Mid,TXP_MPDOut_4.5dB,TXP_MPDOut_3.5dB,TXP_MPDOut_3dB,TXP_MPDOut_2.5dB,Outer_OMA(dB),Outer_ER(dB),TDECQ(dB),OMA_TDECQ(dB),RLM,Ceq(dB),TDECQ_Ceq(dB),Rise_Time(ps),Fall_Time(ps),DDMI_Bias(mA),WL(nm),error_WL(nm),ndB_Width(nm),SMSR(dB),LOS_A,LOS_D,LOS_Hys,Tops_room,Case_Temp,dTemp,Tempoffset,ICC(mA),HP_CP(W),Location,Port_SN,AOIBert_SN,Overshoot,Undershoot,TDECQ_4.8E-6,Vbias,Tap2,Tap3,Low_Eye,Sen_MSB,OMA_Sen_MSB,Sen_LSB,OMA_Sen_LSB,LD_Temp,Mode_hopping2,DSP_VCC2.6,DSP_VCC1.8,DSP_VCC0.9,DSP_VCC0.7,LD_Temp_Cal,DSP_Temp,DSP_Temp_Cal,NTC_Temp,Up_Eye,MSB_BER,LSB_BER,Level0,Level1,Level2,Level3,Mode_hopping,Sen,OMA_Sen,RSSI
A2026022412251322293,240016222,P174253302122,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW83200,2026/2/24 12:25,0,0,6_LT,Pass,0,1.78,335,813,-6,-5.86,-0.14,-23.7,13.65,2.14,-0.36,-396.16,74.93,1.91,3.28,3.3,-0.02,1059.67,23.89,-0.11,-32.36,,,,,,1.66,4.62,1.34,0.32,0.982,0.14,1.2,8.68,10.29,162,1306.76,-4.24,0.15,54.82,-13.9,-11.7,2.2,0,-1.53,-1.42,-1.19,3503.75,11.48,A Slot6 Port1,A2025061106,02A,8.68,7.62,2.15,5,-95,780,1075,-10.01,-10.06,-9.56,-9.62,2.37,0.43,2.4017,1.7448,0.9451,0.6386,3.59,14,12.97,10.57,2015,2.00E-06,2.00E-06,737.55,1226.82,1717.58,2214.37,0.49,,,
A2026022412251322293,240016222,P174253302122,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW83200,2026/2/24 12:25,0,0,7_LT,Pass,0,2.47,335,886,-6,-6.42,0.42,-45.19,13.94,2.56,-0.09,-406.51,66.09,1.33,3.28,3.3,-0.02,1059.67,23.89,-0.11,-29.68,,,,,,2.28,4.53,1.47,0.81,0.98,0.33,1.14,8.38,9.26,162,1306.76,-4.24,0.16,54.77,-13.1,-11.1,2,0,-1.53,-1.42,-1.19,3503.75,11.48,A Slot6 Port1,A2025061106,02A,8.05,7.24,2.5,5,-95,780,1060,-9.07,-9.12,-8.95,-9.01,2.37,0.43,2.4017,1.7448,0.9451,0.6386,3.59,14,12.97,10.57,2000,2.00E-06,2.00E-06,935.9,1546.33,2158.59,2779.23,0.49,,,
A2026022412251322293,240016222,P174253302122,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW83200,2026/2/24 12:25,0,0,8_LT,Pass,0,2.37,335,1025,-6,-6.56,0.56,-45.62,13.58,2.58,-0.21,-124.91,63.34,1.96,3.28,3.3,-0.02,1059.67,23.89,-0.11,-30.89,,,,,,1.97,4.28,1.03,0.94,0.995,0.27,0.76,8.82,8.82,162,1306.76,-4.24,0.15,54.81,-12.9,-10.9,2,0,-1.53,-1.42,-1.19,3503.75,11.48,A Slot6 Port1,A2025061106,02A,8.4,7.58,1.59,5,-95,780,1060,-9.39,-9.44,-9.19,-9.25,2.37,0.43,2.4017,1.7448,0.9451,0.6386,3.59,14,12.97,10.57,2000,2.00E-06,2.00E-06,990.64,1582.37,2175.8,2769.83,0.49,,,
A2026022401135377992,240016222,P174253302221,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW83871,2026/2/24 01:13,0,0,1_LT,Pass,0,1.68,300,738,-6,-6.29,0.29,-53.02,14.83,2.52,-0.84,-241.46,79.35,1.92,3.28,3.28,0,-419.32,24.77,-0.35,-24.94,,,,,,1.54,4.59,1.18,0.36,0.965,0.15,1.03,9.56,9.56,194,1307.19,-3.81,0.15,58.23,-13.1,-11.1,2,0,-0.16,0.19,-0.39,3437.5,11.28,B Slot3 Port1,B2025061103,02B,8.25,7.68,2.16,5,-95,780,1055,-9.24,-9.29,-9.08,-9.14,1.84,0.68,2.4103,1.7509,0.9353,0.6361,3.05,10,9.4,10.44,1995,2.00E-06,2.00E-06,775.81,1283.09,1802.75,2324.67,0.6,,,
A2026022401135377992,240016222,P174253302221,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW83871,2026/2/24 01:13,0,0,2_LT,Pass,0,1.84,300,855,-6,-6.08,0.08,-56.05,14.67,2.28,-0.44,-65.46,64.97,1.43,3.28,3.28,0,-419.32,24.77,-0.35,-24.13,,,,,,1.99,4.98,0.8,1.19,0.941,0.02,0.78,8.97,9.26,194,1307.2,-3.8,0.17,57.89,-13.3,-11.3,2,0,-0.16,0.19,-0.39,3437.5,11.28,B Slot3 Port1,B2025061103,02B,9.43,7.51,2.39,5,-95,780,1060,-9.51,-9.56,-9.11,-9.17,1.84,0.67,2.4103,1.7509,0.9353,0.6361,3.05,10,9.4,10.44,2000,2.00E-06,2.00E-06,749.45,1302.61,1874.24,2459.46,0.59,,,
A2026022401135377992,240016222,P174253302221,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW83871,2026/2/24 01:13,0,0,3_LT,Pass,0,2.13,300,835,-6,-5.61,-0.39,-64.96,15.21,2.68,-0.55,237.2,71.74,1.52,3.28,3.28,0,-419.32,24.77,-0.35,-25.8,,,,,,1.77,4.32,1.08,0.69,0.996,0.09,0.99,8.82,9.26,194,1307.2,-3.8,0.15,57.81,-13.9,-11.9,2,0,-0.16,0.19,-0.39,3437.5,11.28,B Slot3 Port1,B2025061103,02B,8.7,8.07,2.76,5,-95,780,1060,-9.96,-10.01,-9.76,-9.81,1.84,0.66,2.4103,1.7509,0.9353,0.6361,3.05,10,9.4,10.44,2000,2.00E-06,2.00E-06,861.85,1388.47,1914.6,2442.67,0.58,,,
A2026022401135377992,240016222,P174253302221,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW83871,2026/2/24 01:13,0,0,4_LT,Pass,0,1.68,300,840,-6,-6.03,0.03,-24.9,14.23,2.56,-0.88,-743.37,75.94,0.71,3.28,3.28,0,-419.32,24.77,-0.35,-25.71,,,,,,1.44,4.47,0.95,0.49,0.978,0.07,0.88,9.12,8.82,194,1307.2,-3.8,0.16,58.1,-13.5,-11.5,2,0,-0.16,0.19,-0.39,3437.5,11.28,B Slot3 Port1,B2025061103,02B,8.26,8.15,2.74,5,-95,780,1050,-9.63,-9.68,-9.38,-9.43,1.84,0.64,2.4103,1.7509,0.9353,0.6361,3.05,10,9.4,10.44,1990,2.00E-06,2.00E-06,772.87,1260.88,1759.39,2253.37,0.56,,,
A2026022401135377992,240016222,P174253302221,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW83871,2026/2/24 01:13,0,0,5_LT,Pass,0,2.64,299,925,-6,-5.6,-0.4,-44.51,14.51,2.44,0.2,220.88,71.33,2.61,3.28,3.28,0,-419.32,24.77,-0.35,-27.95,,,,,,2.52,4.62,1.44,1.08,0.976,0.17,1.27,9.12,8.82,155,1307.03,-3.97,0.15,58.25,-13.9,-11.9,2,0,-0.16,0.19,-0.39,3437.5,11.28,B Slot3 Port1,B2025061103,02B,8.04,7.36,2.53,5,-95,780,1060,-10.14,-10.2,-9.91,-9.97,1.82,0.79,2.4103,1.7509,0.9353,0.6361,3.05,10,9.4,10.44,2000,2.00E-06,2.00E-06,965.06,1603.6,2252.31,2904.21,0.7,,,
A2026022401135377992,240016222,P174253302221,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW83871,2026/2/24 01:13,0,0,6_LT,Pass,0,2.4,299,760,-6,-5.99,-0.01,-80.59,13.34,2.37,0.03,709.09,72.61,1.91,3.28,3.28,0,-419.32,24.77,-0.35,-31.33,,,,,,2.11,4.41,1.11,1,0.994,0.11,1,8.53,8.97,155,1307.04,-3.96,0.15,58.37,-13.3,-11.3,2,0,-0.16,0.19,-0.39,3437.5,11.28,B Slot3 Port1,B2025061103,02B,9.09,8.47,1.79,5,-95,780,1070,-9.9,-9.95,-9.53,-9.58,1.82,0.77,2.4103,1.7509,0.9353,0.6361,3.05,10,9.4,10.44,2010,2.00E-06,2.00E-06,871.26,1415.19,1963.25,2506.8,0.68,,,
A2026022401135377992,240016222,P174253302221,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW83871,2026/2/24 01:13,0,0,7_LT,Pass,0,2.45,299,995,-6,-6.5,0.5,-41.93,14.27,2.93,-0.48,543.55,68.22,1.81,3.28,3.28,0,-419.32,24.77,-0.35,-30.39,,,,,,2.05,4.28,1.44,0.61,0.973,0.2,1.24,9.71,9.41,155,1307.04,-3.96,0.16,58.42,-13.1,-11.1,2,0,-0.16,0.19,-0.39,3437.5,11.28,B Slot3 Port1,B2025061103,02B,7.59,7.41,2.5,5,-95,780,1060,-9.02,-9.07,-9.01,-9.06,1.82,0.72,2.4103,1.7509,0.9353,0.6361,3.05,10,9.4,10.44,2000,2.00E-06,2.00E-06,966,1547.35,2128.28,2697.76,0.63,,,
A2026022401135377992,240016222,P174253302221,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW83871,2026/2/24 01:13,0,0,8_LT,Pass,0,2.75,299,1189,-6,-6.31,0.31,-53.26,14.43,2.94,-0.19,-685.47,69.7,1.67,3.28,3.28,0,-419.32,24.77,-0.35,-23.03,,,,,,2.3,4.22,0.88,1.42,0.968,0.17,0.71,9.85,8.53,155,1307.04,-3.96,0.15,58.49,-13.3,-11.3,2,0,-0.16,0.19,-0.39,3437.5,11.28,B Slot3 Port1,B2025061103,02B,7.84,7.64,1.65,5,-95,780,1055,-9.48,-9.54,-9.42,-9.47,1.82,0.7,2.4103,1.7509,0.9353,0.6361,3.05,10,9.4,10.44,1995,2.00E-06,2.00E-06,1086.49,1728.29,2375.1,3004.1,0.61,,,
A2026022319241568978,240016222,P174253302331,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW82450,2026/2/23 19:24,0,0,1_LT,Pass,0,1.27,300,888,-6,-5.97,-0.03,-49.57,15.43,1.12,0.15,785.28,43.39,2.47,3.28,3.28,-0.01,629.14,24.05,-0.13,-18.42,,,,,,1.22,4.7,1.37,-0.15,0.99,0.29,1.08,8.68,8.97,197,1307.16,-3.84,0.15,58.71,-13.5,-11.5,2,0,-0.83,-0.7,-1.43,3486.25,11.42,A Slot5 Port1,A2025061105,02A,8.16,8.04,2.82,5,-95,780,1075,-9.31,-9.37,-9.1,-9.15,2.86,0.52,2.4054,1.7473,0.9414,0.6349,4.08,15,13.87,11.22,2015,2.00E-06,2.00E-06,686.89,1162.2,1634.6,2105.81,0.59,,,
A2026022319241568978,240016222,P174253302331,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW82450,2026/2/23 19:24,0,0,2_LT,Pass,0,1.44,300,785,-6,-6.09,0.09,-92.69,15.39,1.74,-0.3,905.49,52.91,2.12,3.28,3.28,-0.01,629.14,24.05,-0.13,-18.26,,,,,,1.5,4.85,1.09,0.41,0.977,0.1,0.99,8.97,8.97,197,1307.16,-3.84,0.16,58.52,-13.1,-11.3,1.8,0,-0.83,-0.7,-1.43,3486.25,11.42,A Slot5 Port1,A2025061105,02A,9.17,7.37,2.71,5,-95,780,1085,-9.38,-9.43,-9.16,-9.21,2.86,0.52,2.4054,1.7473,0.9414,0.6349,4.08,15,13.87,11.22,2025,2.00E-06,2.00E-06,698.34,1199.85,1714.8,2220.67,0.59,,,
A2026022319241568978,240016222,P174253302331,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW82450,2026/2/23 19:24,0,0,3_LT,Pass,0,2.04,300,765,-6,-5.96,-0.04,-61.91,14.75,1.32,0.72,370,49,0.66,3.28,3.28,-0.01,629.14,24.05,-0.13,-18.92,,,,,,2.28,5.11,1.39,0.89,0.977,0.28,1.11,9.56,8.68,197,1307.16,-3.84,0.16,58.75,-13.5,-11.5,2,0,-0.83,-0.7,-1.43,3486.25,11.42,A Slot5 Port1,A2025061105,02A,9.27,7.74,2.36,5,-95,780,1090,-9.34,-9.39,-9.26,-9.31,2.86,0.51,2.4054,1.7473,0.9414,0.6349,4.08,15,13.87,11.22,2030,2.00E-06,2.00E-06,740.27,1320.57,1910.92,2501.84,0.58,,,
A2026022319241568978,240016222,P174253302331,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW82450,2026/2/23 19:24,0,0,4_LT,Pass,0,1.85,300,817,-6,-6.01,0.01,-64.96,15.21,1.88,-0.03,-385.92,57.74,0.81,3.28,3.28,-0.01,629.14,24.05,-0.13,-18.59,,,,,,2.05,5.05,0.92,1.13,0.977,0.13,0.79,9.41,9.56,197,1307.17,-3.83,0.16,58.56,-13.5,-11.5,2,0,-0.83,-0.7,-1.43,3486.25,11.42,A Slot5 Port1,A2025061105,02A,8.71,7.32,2.39,5,-95,780,1075,-9.41,-9.47,-9.41,-9.46,2.86,0.51,2.4054,1.7473,0.9414,0.6349,4.08,15,13.87,11.22,2015,2.00E-06,2.00E-06,719.24,1267.37,1828.36,2383.02,0.58,,,
A2026022319241568978,240016222,P174253302331,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW82450,2026/2/23 19:24,0,0,5_LT,Pass,0,0.99,362,840,-6,-5.78,-0.22,-64.87,14.79,1.17,-0.18,-286.97,54.81,1.96,3.28,3.28,-0.01,629.14,24.05,-0.13,-26.34,,,,,,1.36,5.3,1.29,0.07,0.966,0.22,1.07,9.41,8.09,201,1307.26,-3.74,0.17,55.58,-13.7,-11.7,2,0,-0.83,-0.7,-1.43,3486.25,11.42,A Slot5 Port1,A2025061105,02A,7.88,6.93,2.38,5,-95,780,1090,-9.95,-10,-9.95,-10,2.21,0.34,2.4054,1.7473,0.9414,0.6349,3.41,15,13.87,11.22,2030,2.00E-06,2.00E-06,599.04,1089.43,1591.7,2095.48,0.42,,,
A2026022319241568978,240016222,P174253302331,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW82450,2026/2/23 19:24,0,0,6_LT,Pass,0,0.93,362,683,-6,-5.61,-0.39,-59.16,13.76,1.23,-0.3,-139.24,55.72,1.56,3.28,3.28,-0.01,629.14,24.05,-0.13,-23.99,,,,,,1.2,5.15,1.08,0.12,0.985,0.15,0.93,8.53,9.41,201,1307.27,-3.73,0.16,55.66,-13.9,-11.9,2,0,-0.83,-0.7,-1.43,3486.25,11.42,A Slot5 Port1,A2025061105,02A,9.14,7.26,2.06,5,-95,780,1100,-10.67,-10.72,-10.43,-10.49,2.21,0.35,2.4054,1.7473,0.9414,0.6349,3.41,15,13.87,11.22,2040,2.00E-06,2.00E-06,543.47,973.44,1410.23,1843.12,0.43,,,
A2026022319241568978,240016222,P174253302331,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW82450,2026/2/23 19:24,0,0,7_LT,Pass,0,1.63,362,867,-6,-5.63,-0.37,-70.6,14.47,1.52,0.11,34.27,52.19,1.27,3.28,3.28,-0.01,629.14,24.05,-0.13,-23.91,,,,,,1.61,4.75,1.18,0.43,0.994,0.28,0.9,9.12,8.82,201,1307.29,-3.71,0.16,55.65,-13.9,-11.9,2,0,-0.83,-0.7,-1.43,3486.25,11.42,A Slot5 Port1,A2025061105,02A,8.5,7.22,2.44,5,-95,780,1075,-10.38,-10.44,-10.2,-10.25,2.21,0.36,2.4054,1.7473,0.9414,0.6349,3.41,15,13.87,11.22,2015,2.00E-06,2.00E-06,729.18,1241.76,1757.38,2271.37,0.44,,,
A2026022319241568978,240016222,P174253302331,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW82450,2026/2/23 19:24,0,0,8_LT,Pass,0,2.51,362,822,-6,-6.4,0.4,-61.91,13.44,1.76,0.75,118.34,54.1,1.75,3.28,3.28,-0.01,629.14,24.05,-0.13,-25.67,,,,,,2.42,4.65,0.78,1.64,0.992,0.23,0.55,9.41,8.82,201,1307.3,-3.7,0.16,55.64,-13.1,-11.1,2,0,-0.83,-0.7,-1.43,3486.25,11.42,A Slot5 Port1,A2025061105,02A,8.67,7.52,1.96,5,-95,780,1075,-9.68,-9.73,-9.4,-9.45,2.21,0.37,2.4054,1.7473,0.9414,0.6349,3.41,15,13.87,11.22,2015,2.00E-06,2.00E-06,957.89,1610.7,2266.71,2924.19,0.45,,,
A2026022412252822580,240016222,P174253302359,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Fail,TW83200,2026/2/24 12:25,0,0,1_LT,Fail,dTemp ACH1 -2.61.,1.58,270,791,-6,-6.28,0.28,-58.8,15.57,2.03,-0.45,414.3,65.86,1.16,3.3,3.29,0.01,187.5,24.41,-0.05,-23.39,,,,,,1.39,4.53,0.99,0.4,0.987,0.15,0.84,9.56,9.85,148,1306.96,-4.04,0.16,56.47,-13.1,-11.1,2,0,-2.66,-2.61,1.63,3403.75,11.23,A Slot5 Port1,A2025061105,02A,8.32,7.53,2.3,5,-95,780,1060,-8.91,-8.97,-8.79,-8.85,1.99,0.51,2.409,1.7534,0.9438,0.6386,3.2,12,11.19,10.66,2000,2.00E-06,2.00E-06,759.13,1252.55,1748.63,2248.3,0.5,,,
A2026022412252822580,240016222,P174253302359,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Fail,TW83200,2026/2/24 12:25,0,0,2_LT,Fail,dTemp ACH2 -2.61.,1.74,270,829,-6,-6.15,0.15,-58.97,14.71,1.93,-0.19,612.63,62.95,0.99,3.3,3.29,0.01,187.5,24.41,-0.05,-21.05,,,,,,1.5,4.47,0.86,0.64,0.981,0.01,0.85,8.97,9.26,148,1306.97,-4.03,0.16,56.6,-13.1,-11.3,1.8,0,-2.66,-2.61,1.63,3403.75,11.23,A Slot5 Port1,A2025061105,02A,8.94,8.19,2.12,5,-95,780,1060,-9.29,-9.34,-8.95,-9.01,1.99,0.52,2.409,1.7534,0.9438,0.6386,3.2,12,11.19,10.66,2000,2.00E-06,2.00E-06,801.14,1307.35,1821.92,2334.45,0.51,,,
A2026022412252822580,240016222,P174253302359,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Fail,TW83200,2026/2/24 12:25,0,0,3_LT,Fail,dTemp ACH3 -2.61.,2.06,270,757,-6,-5.28,-0.72,-28.15,15.35,2.69,-0.63,78.36,77.12,1.89,3.3,3.29,0.01,187.5,24.41,-0.05,-23.16,,,,,,1.82,4.46,0.99,0.83,0.99,0.05,0.94,8.97,8.82,148,1306.99,-4.01,0.15,56.53,-13.3,-12.3,1,0,-2.66,-2.61,1.63,3403.75,11.23,A Slot5 Port1,A2025061105,02A,8.65,7.64,2.43,5,-95,780,1065,-9.46,-9.51,-8.87,-8.92,1.99,0.53,2.409,1.7534,0.9438,0.6386,3.2,12,11.19,10.66,2005,2.00E-06,2.00E-06,815.83,1337.9,1858.94,2384.42,0.52,,,
A2026022412252822580,240016222,P174253302359,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Fail,TW83200,2026/2/24 12:25,0,0,4_LT,Fail,dTemp ACH4 -2.61.,1.89,270,947,-6,-6.09,0.09,-43.23,15.57,2.48,-0.59,-537.88,65.3,1.45,3.3,3.29,0.01,187.5,24.41,-0.05,-22.05,,,,,,1.6,4.41,0.79,0.81,0.983,-0.01,0.8,8.97,9.71,148,1307,-4,0.16,56.57,-13.3,-11.3,2,0,-2.66,-2.61,1.63,3403.75,11.23,A Slot5 Port1,A2025061105,02A,8.71,7.45,2.79,5,-95,780,1055,-9.1,-9.16,-8.88,-8.93,1.99,0.53,2.409,1.7534,0.9438,0.6386,3.2,12,11.19,10.66,1995,2.00E-06,2.00E-06,803.19,1302.71,1806.96,2314.53,0.52,,,
A2026022412252822580,240016222,P174253302359,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Fail,TW83200,2026/2/24 12:25,0,0,5_LT,Fail,dTemp ACH5 -2.61.,1.83,380,987,-6,-5.4,-0.6,-55.79,15.3,1.55,0.28,79.63,51.61,1.3,3.3,3.29,0.01,187.5,24.41,-0.05,-28.16,,,,,,1.64,4.53,1.19,0.45,0.989,0.09,1.1,9.26,9.71,160,1307.59,-3.41,0.16,54.71,-14.1,-12.1,2,0,-2.66,-2.61,1.63,3403.75,11.23,A Slot5 Port1,A2025061105,02A,8.36,7.31,2.29,5,-95,780,1080,-10,-10.05,-9.8,-9.86,1.84,0.56,2.409,1.7534,0.9438,0.6386,3.05,12,11.19,10.66,2020,2.00E-06,2.00E-06,811.24,1341.5,1878.37,2410.51,0.54,,,
A2026022412252822580,240016222,P174253302359,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Fail,TW83200,2026/2/24 12:25,0,0,6_LT,Fail,dTemp ACH6 -2.61.,1.5,380,943,-6,-5.36,-0.64,-88.03,14.51,2.18,-0.68,-275.6,54.41,1.9,3.3,3.29,0.01,187.5,24.41,-0.05,-33.3,,,,,,1.26,4.47,1.1,0.16,0.989,0.02,1.08,8.38,9.26,160,1307.59,-3.41,0.16,54.68,-13.9,-11.9,2,0,-2.66,-2.61,1.63,3403.75,11.23,A Slot5 Port1,A2025061105,02A,8.44,7.34,1.93,5,-95,780,1060,-10.18,-10.23,-9.98,-10.04,1.84,0.56,2.409,1.7534,0.9438,0.6386,3.05,12,11.19,10.66,2000,2.00E-06,2.00E-06,709.59,1152.82,1598.98,2046.56,0.54,,,
A2026022412252822580,240016222,P174253302359,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Fail,TW83200,2026/2/24 12:25,0,0,7_LT,Fail,dTemp ACH7 -2.61.,2.91,380,952,-6,-5.24,-0.76,-47.17,14.75,2.93,-0.02,-195.1,59.22,2.57,3.3,3.29,0.01,187.5,24.41,-0.05,-27.49,,,,,,2.46,4.22,1.74,0.72,0.98,0.22,1.52,8.68,9.26,160,1307.59,-3.41,0.15,54.67,-14.3,-12.3,2,0,-2.66,-2.61,1.63,3403.75,11.23,A Slot5 Port1,A2025061105,02A,8.59,7.27,2.94,5,-95,780,1055,-9.93,-9.98,-9.99,-10.04,1.84,0.55,2.409,1.7534,0.9438,0.6386,3.05,12,11.19,10.66,1995,2.00E-06,2.00E-06,1103.01,1737.55,2384.05,3025.69,0.53,,,
A2026022412252822580,240016222,P174253302359,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Fail,TW83200,2026/2/24 12:25,0,0,8_LT,Fail,dTemp ACH8 -2.61.,3.46,380,1220,-6,-6.12,0.12,-47.76,14.16,3.01,0.45,312.98,56.71,2.35,3.3,3.29,0.01,187.5,24.41,-0.05,-22.62,,,,,,3.06,4.27,0.85,2.21,0.99,0.13,0.72,8.68,10.29,160,1307.59,-3.41,0.15,54.62,-13.5,-11.3,2.2,0,-2.66,-2.61,1.63,3403.75,11.23,A Slot5 Port1,A2025061105,02A,8.11,7.45,2.04,5,-95,780,1055,-9.6,-9.65,-9.56,-9.62,1.84,0.54,2.409,1.7534,0.9438,0.6386,3.05,12,11.19,10.66,1995,2.00E-06,2.00E-06,1264.75,2018.83,2782.57,3535.57,0.52,,,
A2026022410221950738,240016222,P174253302387,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW82450,2026/2/24 10:22,0,0,1_LT,Pass,0,1.84,234,887,-6,-6.31,0.31,-56.21,14.27,1.64,0.2,-125.81,79.49,2,3.28,3.27,0,-809.9,25.14,-0.19,-24.27,,,,,,1.72,4.62,2.19,-0.47,0.965,0.34,1.85,8.97,8.97,199,1306.62,-4.38,0.15,55.7,-13.3,-11.1,2.2,0,-1.75,-1.56,0.16,3546.25,11.62,B Slot2 Port1,B2025061102,02B,8.73,7.42,1.9,5,-95,780,1055,-9.54,-9.59,-9.26,-9.31,3.72,0.39,2.398,1.7521,0.9438,0.6447,4.95,15,13.87,11.82,1995,2.00E-06,2.00E-06,790.14,1312.1,1841.71,2381.26,0.38,,,
A2026022410221950738,240016222,P174253302387,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW82450,2026/2/24 10:22,0,0,2_LT,Pass,0,2.82,234,784,-6,-6.67,0.67,-51.65,12.83,2.42,0.4,38.21,83.83,1.61,3.28,3.27,0,-809.9,25.14,-0.19,-22.49,,,,,,2.5,4.37,1.97,0.53,0.961,0.17,1.8,9.71,9.56,199,1306.64,-4.36,0.15,55.73,-12.9,-10.7,2.2,0,-1.75,-1.56,0.16,3546.25,11.62,B Slot2 Port1,B2025061102,02B,8.81,7.45,1.67,5,-95,780,1060,-9.62,-9.67,-9.31,-9.36,3.72,0.41,2.398,1.7521,0.9438,0.6447,4.95,15,13.87,11.82,2000,2.00E-06,2.00E-06,973.04,1560.18,2150.74,2757.17,0.4,,,
A2026022410221950738,240016222,P174253302387,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW82450,2026/2/24 10:22,0,0,3_LT,Pass,0,2.99,234,781,-6,-6.15,0.15,-46.22,13.08,2.43,0.56,394.12,73.36,1.89,3.28,3.27,0,-809.9,25.14,-0.19,-23.66,,,,,,2.87,4.61,2.39,0.48,0.969,0.35,2.04,8.53,8.68,199,1306.66,-4.34,0.15,55.55,-13.5,-11.3,2.2,0,-1.75,-1.56,0.16,3546.25,11.62,B Slot2 Port1,B2025061102,02B,8.54,7.71,2.32,5,-95,780,1060,-9.81,-9.86,-9.64,-9.69,3.72,0.42,2.398,1.7521,0.9438,0.6447,4.95,15,13.87,11.82,2000,2.00E-06,2.00E-06,1026.88,1702.83,2387.36,3083.52,0.41,,,
A2026022410221950738,240016222,P174253302387,TP2+TP3 LT TEST,4.00454E+11,T157100001946,T157100001946,Pass,TW82450,2026/2/24 10:22,0,0,4_LT,Pass,0,2.19,234,973,-6,-5.77,-0.23,-64.75,14.2,2.61,-0.42,-247.64,75.37,1.96,3.28,3.27,0,-809.9,25.14,-0.19,-20.63,,,,,,1.98,4.5,2.33,-0.35,0.983,0.22,2.11,8.97,9.26,199,1306.67,-4.33,0.15,55.71,-13.7,-11.7,2,0,-1.75,-1.56,0.16,3546.25,11.62,B Slot2 Port1,B2025061102,02B,8.37,7.58,1.77,5,-95,780,1060,-10.01,-10.07,-9.91,-9.96,3.72,0.43,2.398,1.7521,0.9438,0.6447,4.95,15,13.87,11.82,2000,2.00E-06,2.00E-06,913.46,1492.74,2075.44,2663.78,0.42,,,
